citing_id,citing_pub_date,cited_id,cited_pub_date
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-22_block-1375414,2022
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-23_block-1375415,2022
gesis-ssoar-92156,2023,dnb:DE-599-ZDB2094074-9-OCoLC-634280115,
gesis-ssoar-92156,2023,dnb:DE-599-ZDB2094074-9-OCoLC-634280115,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-26_block-1293966,1980
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-27_block-1293967,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-28_block-1375416,1981
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-29_block-349227,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-30_block-1375417,1960
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-31_block-1551521,1965
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-32_block-1551522,2012
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-33_block-1872368,1960
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-34_block-1933545,2018
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-35_block-1010423,1981
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-36_block-1293972,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-37_block-1375418,1980
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-38_block-1718961,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-39_block-1293965,2003
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-40_block-1092407,1984
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-41_block-1495990,2013
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-42_block-1159548,
gesis-ssoar-92156,2023,dnb:DE-599-DNB20825711X-OCoLC-718908549,1990
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-44_block-1574542,1996
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-45_block-1159549,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-46_block-1375419,
gesis-ssoar-92156,2023,econbiz:10000356244,1960
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-48_block-1293970,2110
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-49_block-1551523,2003
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-50_block-1293967,2110
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-51_block-1375420,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-52_block-1495991,2005
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-53_block-1375421,2022
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-54_block-1804406,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-55_block-1933546,2021
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-56_block-1245840,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-57_block-1197594,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-58_block-1159550,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-59_block-350,2022
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-60_block-1495992,2021
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-61_block-1245841,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-62_block-1197594,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-63_block-1159551,
gesis-ssoar-92156,2023,sowiport:dzi-solit-0180720,2022
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-65_block-1375422,2021
gesis-ssoar-92156,2023,dnb:DE-599-BVBBV045445462-DE-604-BV045445462-OCoLC-1086279428-20-B19,
gesis-ssoar-92156,2023,dnb:DE-599-BVBBV045445462-DE-604-BV045445462-OCoLC-1086279428-20-B19,
gesis-ssoar-92156,2023,dnb:DE-599-BVBBV045445462-DE-604-BV045445462-OCoLC-1086279428-20-B19,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-69_block-1159552,
gesis-ssoar-92156,2023,econbiz:10002058749,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-71_block-1159553,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-72_block-1495993,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-73_block-1495994,2016
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-74_block-1637408,2019
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-75_block-1010424,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-76_block-1159554,
gesis-ssoar-92156,2023,dnb:DE-599-ZDB2505115-5-OCoLC-643088054-09-B32-0354,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-78_block-1159555,
gesis-ssoar-92156,2023,tmp:gesis-ssoar-92156_ref-79_block-1375423,
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-0_block-1375424,2012
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-1_block-1872369,2015
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-2_block-1872370,2005
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-3_block-1933547,2003
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-4_block-1718962,1996
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-5_block-1637409,2012
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-6_block-1495995,2005
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-7_block-105375,2015
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-8_block-1245842,1903
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-9_block-876027,
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-10_block-1375425,
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-11_block-1375426,
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-12_block-1495996,2012
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-13_block-1872371,2015
gesis-ssoar-92066,2022,openalex:W163311055,2005
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-15_block-1637410,2003
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-16_block-1872372,1996
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-17_block-1375427,
gesis-ssoar-92066,2022,openalex:W569024539,2005
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-19_block-1872373,2015
gesis-ssoar-92066,2022,tmp:gesis-ssoar-92066_ref-20_block-1804407,1903
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-0_block-1495997,2003
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-1_block-1637411,1998
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-2_block-1933548,2018
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-3_block-1982014,1998
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-4_block-1245843,
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-5_block-913277,
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-6_block-1495998,2017
gesis-ssoar-92061,2020,tmp:gesis-ssoar-92061_ref-7_block-1495999,2004
gesis-ssoar-92056,2020,doi:10.1080/08959420.2014.977647,2015
gesis-ssoar-92056,2020,doi:10.1111/issr.12030,2014
gesis-ssoar-92056,2020,doi:10.2307/2235126,1994
gesis-ssoar-92056,2020,doi:10.1177/102425890601200317,2005
gesis-ssoar-92056,2020,tmp:gesis-ssoar-92056_ref-4_block-2048764,2019
gesis-ssoar-92055,2020,tmp:gesis-ssoar-92055_ref-0_block-1375428,
gesis-ssoar-92055,2020,tmp:gesis-ssoar-92055_ref-1_block-1375429,
gesis-ssoar-92055,2020,tmp:gesis-ssoar-92055_ref-2_block-1159556,
gesis-ssoar-92055,2020,tmp:gesis-ssoar-92055_ref-3_block-1375430,
gesis-ssoar-92055,2020,tmp:gesis-ssoar-92055_ref-4_block-1159557,
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-0_block-1496000,2014
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-1_block-1245844,2022
gesis-ssoar-91999,2023,doi:10.1080/14751798.2023.2201018.,2023
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-3_block-1496001,2022
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-4_block-1245845,2023
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-5_block-1496002,2022
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-6_block-1496003,2022
gesis-ssoar-91999,2023,doi:10.1080/14682745.2015.1018480,2015
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-8_block-1718963,2023
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-9_block-1375431,2020
gesis-ssoar-91999,2023,openalex:W2535771817,2014
gesis-ssoar-91999,2023,doi:10.1080/09668136.2015.1102509,2015
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-12_block-1496004,2011
gesis-ssoar-91999,2023,openalex:W2620994703,2016
gesis-ssoar-91999,2023,doi:10.36874/riesw.2021.2.1,2021
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-15_block-1496005,2021
gesis-ssoar-91999,2023,tmp:gesis-ssoar-91999_ref-16_block-1010425,1995
gesis-ssoar-92115,2009,dnb:DE-599-DNB958609802-OCoLC-247302112,2000
gesis-ssoar-92115,2009,sowiport:wzb-bib-83645,1989
gesis-ssoar-92115,2009,doi:10.5771/9783845267784,2007
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-3_block-1637412,2006
gesis-ssoar-92115,2009,doi:10.5771/9783845267869,2006
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-5_block-1375432,1996
gesis-ssoar-92115,2009,doi:10.5771/0947-9856-2008-5-227,2008
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-7_block-1637413,2007
gesis-ssoar-92115,2009,dnb:DE-599-DNB969928238-OCoLC-76675920,2008
gesis-ssoar-92115,2009,doi:10.1146/annurev.soc.25.1.441,1999
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-10_block-1637414,1990
gesis-ssoar-92115,2009,openalex:W3185462600,2002
gesis-ssoar-92115,2009,gesis_bib:gesis-bib-69763,1983
gesis-ssoar-92115,2009,doi:10.1007/978-3-663-14684-1,2004
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-14_block-1604293,2001
gesis-ssoar-92115,2009,doi:10.1080/15236803.2003.12023597,2003
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-16_block-1637415,1998
gesis-ssoar-92115,2009,openalex:W634954250,2008
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-18_block-1804409,2008
gesis-ssoar-92115,2009,doi:10.4324/9780203936177,
gesis-ssoar-92115,2009,doi:10.1080/14719030500362470,
gesis-ssoar-92115,2009,doi:10.1007/978-3-8349-9447-9_2,2008
gesis-ssoar-92115,2009,openalex:W162158469,2000
gesis-ssoar-92115,2009,openalex:W3037969403,2004
gesis-ssoar-92115,2009,dnb:DE-599-DNB98346703X-OCoLC-183895426-OCoLC-428150676-07-A40-0856,2007
gesis-ssoar-92115,2009,doi:10.17323/1726-3247-2011-1-43-67,1977
gesis-ssoar-92115,2009,econbiz:10001225816,1997
gesis-ssoar-92115,2009,openalex:W1595880849,2004
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-28_block-1804410,1991
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-29_block-1496006,1977
gesis-ssoar-92115,2009,doi:10.1016/s1096-7494(99)80090-7,1997
gesis-ssoar-92115,2009,doi:10.1007/978-3-663-10504-6_33,1998
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-32_block-1933549,2003
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-33_block-1804411,2004
gesis-ssoar-92115,2009,econbiz:10003597763,2008
gesis-ssoar-92115,2009,doi:10.1007/978-3-531-90340-8_10,2005
gesis-ssoar-92115,2009,doi:10.5771/9783845267753-235,2006
gesis-ssoar-92115,2009,doi:10.1007/bf03184504,1998
gesis-ssoar-92115,2009,openalex:W2293896248,2008
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-39_block-1804412,2008
gesis-ssoar-92115,2009,openalex:W582258770,2005
gesis-ssoar-92115,2009,openalex:W596759474,1983
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-42_block-1375433,1986
gesis-ssoar-92115,2009,dnb:DE-599-DNB751021172-OCoLC-174475212-75-B25-0051,
gesis-ssoar-92115,2009,doi:10.2307/2392383,1983
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-45_block-1496007,2008
gesis-ssoar-92115,2009,doi:10.1007/978-3-8350-9610-3,2007
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-47_block-179,1964
gesis-ssoar-92115,2009,dnb:DE-599-DNB958301336-OCoLC-722577624-00-A25-0739,2000
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-49_block-1496008,1887
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-50_block-1804413,1998
gesis-ssoar-92115,2009,doi:10.2307/2094862,1977
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-52_block-2028376,
gesis-ssoar-92115,2009,tmp:gesis-ssoar-92115_ref-53_block-1375434,
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-0_block-1496009,2023
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-1_block-1804414,2023
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-2_block-1496010,2023
gesis-ssoar-92201,2023,openalex:W2799090460,2017
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-4_block-1718964,2023
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-5_block-1933550,2023
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-6_block-1496011,2023
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-7_block-1637416,2023
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-8_block-1982016,2023
gesis-ssoar-92201,2023,tmp:gesis-ssoar-92201_ref-9_block-1804415,2019
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-0_block-951789,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-1_block-1159558,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-2_block-1159559,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-3_block-1159560,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-4_block-1804416,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-5_block-1496012,6
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-6_block-951790,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-7_block-1804417,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-8_block-1010426,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-9_block-1159561,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-10_block-1159562,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-11_block-1375435,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-12_block-1872374,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-13_block-1159563,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-14_block-1804418,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-15_block-1718965,2006
gesis-ssoar-92262,2010,openalex:W1591757064,1993
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-17_block-1872375,1989
gesis-ssoar-92262,2010,doi:10.1007/978-3-540-29378-1_9,2009
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-19_block-2060836,1976
gesis-ssoar-92262,2010,doi:10.1093/analys/50.2.87,1990
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-21_block-1375436,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-22_block-1375437,1989
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-23_block-1245846,1985
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-24_block-1637417,1994
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-25_block-1872376,2006
gesis-ssoar-92262,2010,openalex:W3158541833,1979
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-27_block-1375438,2000
gesis-ssoar-92262,2010,doi:10.1093/bjaesthetics/44.3.226,2004
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-29_block-1496013,2003
gesis-ssoar-92262,2010,sowiport:gesis-solis-00170789,1993
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-31_block-1933551,2007
gesis-ssoar-92262,2010,doi:10.1007/bf00413591,1996
gesis-ssoar-92262,2010,dnb:DE-599-DNB400394197-OCoLC-725554275,1986
gesis-ssoar-92262,2010,doi:10.2307/2183143,1966
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-35_block-1637418,1966
gesis-ssoar-92262,2010,openalex:W1593551032,1996
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-37_block-1159564,1982
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-38_block-1718966,2001
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-39_block-1637419,2000
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-40_block-1637420,1969
gesis-ssoar-92262,2010,doi:10.1017/cbo9780511818172.003,1982
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-42_block-1245847,1966
gesis-ssoar-92262,2010,sowiport:gesis-solis-00292211,2001
gesis-ssoar-92262,2010,doi:10.1093/0195128923.003.0004,2001
gesis-ssoar-92262,2010,doi:10.1515/9783110806595.370,1997
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-46_block-1159565,1999
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-47_block-1637421,1996
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-48_block-2081363,1996
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-49_block-1982017,1984
gesis-ssoar-92262,2010,doi:10.7551/mitpress/6438.003.0019,1996
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-51_block-1245848,1972
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-52_block-1245849,1972
gesis-ssoar-92262,2010,doi:10.2307/3333039,1988
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-54_block-1718967,2001
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-55_block-1375439,1991
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-56_block-1718968,1997
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-57_block-1245850,1991
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-58_block-1010427,1993
gesis-ssoar-92262,2010,doi:10.7551/mitpress/6438.003.0013,1996
gesis-ssoar-92262,2010,doi:10.1007/978-94-015-9313-7_4,1998
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-61_block-1933552,2005
gesis-ssoar-92262,2010,doi:10.1515/kant.2002.018,2002
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-63_block-1804419,2000
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-64_block-1933553,2001
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-65_block-1637422,1867
gesis-ssoar-92262,2010,doi:10.1017/cbo9780511704680,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-67_block-1375440,
gesis-ssoar-92262,2010,doi:10.5860/choice.37-0241,1998
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-69_block-1010428,1983
gesis-ssoar-92262,2010,openalex:W600670272,1996
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-71_block-1159566,1984
gesis-ssoar-92262,2010,doi:10.1093/aristoteliansupp/52.1.13,1978
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-73_block-1375441,1998
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-74_block-1804420,2002
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-75_block-1375442,1998
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-76_block-1718969,1994
gesis-ssoar-92262,2010,doi:10.1524/dzph.2001.49.2.257,2001
gesis-ssoar-92262,2010,doi:10.1524/dzph.2002.50.4.653,2002
gesis-ssoar-92262,2010,doi:10.4324/9780203464601,2000
gesis-ssoar-92262,2010,openalex:W1545709011,1982
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-81_block-1718970,1893
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-82_block-1718971,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-83_block-1159567,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-84_block-951791,
gesis-ssoar-92262,2010,doi:10.1524/9783050047331.307,1998
gesis-ssoar-92262,2010,doi:10.1515/semi.1977.19.3-4.179,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-87_block-1245851,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-88_block-1245852,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-89_block-1159568,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-90_block-1245853,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-91_block-1159569,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-92_block-1245854,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-93_block-1496014,1977
gesis-ssoar-92262,2010,doi:10.5840/newvico1983124,
gesis-ssoar-92262,2010,doi:10.1017/upo9781844653355.010,2002
gesis-ssoar-92262,2010,doi:10.2307/2940892,1996
gesis-ssoar-92262,2010,openalex:W1547014089,2007
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-98_block-2091210,1982
gesis-ssoar-92262,2010,doi:10.1007/bf00413825,1983
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-100_block-1637423,1969
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-101_block-1718972,1986
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-102_block-1375443,1953
gesis-ssoar-92262,2010,doi:10.30965/9783969751596,1998
gesis-ssoar-92262,2010,doi:10.2307/2906502,1979
gesis-ssoar-92262,2010,doi:10.1007/bf00209920,1978
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-106_block-1637424,1999
gesis-ssoar-92262,2010,doi:10.1111/j.1933-1592.2001.tb00084.x,2001
gesis-ssoar-92262,2010,doi:10.7551/mitpress/6438.003.0018,1996
gesis-ssoar-92262,2010,doi:10.7551/mitpress/6438.003.0021,1996
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-110_block-1804421,2005
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-111_block-1718973,2002
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-112_block-1245855,2003
gesis-ssoar-92262,2010,doi:10.1524/dzph.2003.51.1.81,2003
gesis-ssoar-92262,2010,openalex:W1592019544,1992
gesis-ssoar-92262,2010,doi:10.14361/transcript.9783839415528.23,2001
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-116_block-1375444,1974
gesis-ssoar-92262,2010,openalex:W313660022,2000
gesis-ssoar-92262,2010,doi:10.1007/bf00413592,1996
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-119_block-1496015,1992
gesis-ssoar-92262,2010,openalex:W2520105352,2005
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-121_block-1245856,1991
gesis-ssoar-92262,2010,doi:10.2307/2653811,2000
gesis-ssoar-92262,2010,doi:10.1017/ccol0521570069.009,2004
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-124_block-1872377,1997
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-125_block-1637425,1977
gesis-ssoar-92262,2010,dnb:DE-599-DNB968533965-OCoLC-237875316-04-A39-0111,2003
gesis-ssoar-92262,2010,openalex:W638242328,1978
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-128_block-1245857,1994
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-129_block-1872378,1998
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-130_block-1496016,1994
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-131_block-913278,2005
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-132_block-1375445,1964
gesis-ssoar-92262,2010,doi:10.1002/9780470775738.ch2,1995
gesis-ssoar-92262,2010,doi:10.1017/cbo9781139173490.009,1985
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-135_block-1637426,1992
gesis-ssoar-92262,2010,doi:10.2307/2026388,1984
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-137_block-1245858,2000
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-138_block-1804422,2007
gesis-ssoar-92262,2010,doi:10.1515/9781400826469.186,1986
gesis-ssoar-92262,2010,doi:10.1017/cbo9780511621253.011,1973
gesis-ssoar-92262,2010,doi:10.1017/cbo9780511621161.007,1981
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-142_block-1872379,1984
gesis-ssoar-92262,2010,doi:10.5840/philinquiry2002243/447,2001
gesis-ssoar-92262,2010,doi:10.2307/2653439,
gesis-ssoar-92262,2010,openalex:W582536048,2010
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-146_block-1159570,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-147_block-1159571,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-148_block-1159572,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-149_block-1159573,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-150_block-1159574,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-151_block-1872380,2010
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-152_block-1718974,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-153_block-1245859,2008
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-154_block-1245860,2010
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-155_block-1159575,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-156_block-943209,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-157_block-1159576,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-158_block-913279,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-159_block-1159577,
gesis-ssoar-92262,2010,tmp:gesis-ssoar-92262_ref-160_block-1804423,
